med,low_95,high_95,age,age_bins_mid,aa_prev,aa_low95,aa_high95
0.007462686567164179,0.0013185643538405375,0.0410595334308961,1,0.5,0.08823337313432834,0.01558974500496092,0.4854580319465777
0.03361344537815126,0.017129011907359958,0.0649142362497104,2,1.5,0.3974209075630252,0.20252096687195556,0.767498671852586
0.03587443946188341,0.01828819548968784,0.06918020170651307,3,2.5,0.4241532556053812,0.21622630966375253,0.8179363417909682
0.025210084033613446,0.011604083050170326,0.05389940381243284,4,3.5,0.2980656806722689,0.1371982302127534,0.6372673119122305
0.044444444444444446,0.022690093453176897,0.08523691576429276,5,4.5,0.4685058666666667,0.23918494270563678,0.8985148895732321
0.07514450867052024,0.04443793154319643,0.12430902982942742,6,5.5,0.7921269710982659,0.4684372116866832,1.3103889694813893
0.06896551724137931,0.03788895327564537,0.122291274797874,7,6.5,0.7269918620689655,0.39940193005872915,1.2891190429113626
0.064,0.0327835795958678,0.12121544371779286,8,7.5,0.6746484480000001,0.34558423584744813,1.277778296528755
0.0958904109589041,0.057981179774590705,0.15451981341713203,9,8.5,1.0108174520547946,0.6112017648146345,1.6288523797987142
